,asset_id,time,open,close,high,low,volatility,asset_symbol,Timestamp,Score
0,1,2021-10-03 21:00:00,48470.12103342,47792.53953305,48470.12103342,47674.37357675,0.00645657,BTC,1633294800.0,3.205035570332671
1,1,2021-10-03 22:00:00,47795.45075639,48021.35716905,48204.81560886,47770.79036213,0.00643593,BTC,1633298400.0,3.156894885962722
2,1,2021-10-03 23:00:00,48040.2913312,48253.40831275,48345.05938846,47973.38552047,0.00648463,BTC,1633302000.0,3.3477325087910756
3,1,2021-10-04 00:00:00,48240.01231137,47922.08410657,48240.01231137,47908.89627479,0.00645652,BTC,1633305600.0,3.435103411835749
4,1,2021-10-04 01:00:00,47916.45900658,47862.20688539,48186.00222071,47827.60508518,0.00644447,BTC,1633309200.0,3.0156829453554352
5,1,2021-10-04 02:00:00,47845.7485139,47734.06773932,47875.39035133,47660.49121695,0.00646528,BTC,1633312800.0,3.166654761054361
6,1,2021-10-04 03:00:00,47759.5440635,47556.67114979,47822.5887729,47442.26707775,0.00653558,BTC,1633316400.0,3.0589327929753463
7,1,2021-10-04 04:00:00,47555.08765147,47837.64279983,47902.17947003,47386.99798664,0.00650441,BTC,1633320000.0,3.0070588235294116
8,1,2021-10-04 05:00:00,47846.17744855,47871.80445675,47922.5442324,47841.39044093,0.0064801,BTC,1633323600.0,3.079688864195571
9,1,2021-10-04 06:00:00,47875.79291256,47806.89487807,47889.33998142,47674.04416589,0.00649884,BTC,1633327200.0,3.070044167316186
10,1,2021-10-04 07:00:00,47801.44498621,47938.36031199,47947.37914305,47787.94011376,0.0064993,BTC,1633330800.0,3.1764130033247135
11,1,2021-10-04 08:00:00,47919.25490371,47729.69322347,47991.55469297,47575.62587614,0.00653824,BTC,1633334400.0,3.1012242302188775
12,1,2021-10-04 09:00:00,47731.01060963,47799.94646573,47819.43941288,47639.37758786,0.00656603,BTC,1633338000.0,3.2077493152891896
13,1,2021-10-04 10:00:00,47805.51614714,47702.62471613,47805.51614714,47603.93943703,0.00662277,BTC,1633341600.0,3.6142173633115777
14,1,2021-10-04 11:00:00,47695.15595305,47634.45430016,47695.15595305,47457.22296338,0.00670953,BTC,1633345200.0,3.6947643407336477
15,1,2021-10-04 12:00:00,47646.02494391,47781.77940381,47856.22549191,47587.25421712,0.00668308,BTC,1633348800.0,3.6991128495103665
16,1,2021-10-04 13:00:00,47767.04102154,48179.28811768,48179.28811768,47767.04102154,0.0067172,BTC,1633352400.0,3.480687505127574
17,1,2021-10-04 14:00:00,48192.30262095,47553.8391294,48514.61235028,47381.82292409,0.00681806,BTC,1633356000.0,3.237581115928476
18,1,2021-10-04 15:00:00,47541.05044121,47875.87696399,47892.40076882,47066.78496407,0.00681471,BTC,1633359600.0,3.1080419931420358
19,1,2021-10-04 16:00:00,47874.83507427,48691.39126706,48988.33523752,47859.55929045,0.00713378,BTC,1633363200.0,3.1697144764250287
20,1,2021-10-04 17:00:00,48671.79907808,49370.60926803,49544.57419126,48350.13632254,0.00814918,BTC,1633366800.0,3.312290569916829
21,1,2021-10-04 18:00:00,49354.39066611,49368.96585036,49542.27606166,49102.29466691,0.0090733,BTC,1633370400.0,3.2067433829770815
22,1,2021-10-04 19:00:00,49396.24151551,49456.23401865,49501.40158245,49031.87973695,0.00999573,BTC,1633374000.0,3.2695106143964052
23,1,2021-10-04 20:00:00,49456.73877886,49101.45879404,49494.90876605,49101.45879404,0.01046023,BTC,1633377600.0,3.5807060141949942
24,1,2021-10-04 21:00:00,49124.103559,49051.92144873,49264.30418542,48735.2324017,0.01082601,BTC,1633381200.0,3.31964144247778
25,1,2021-10-04 22:00:00,49060.30810853,49046.48684066,49118.14401181,48853.71528053,0.01116973,BTC,1633384800.0,3.0446530540530365
26,1,2021-10-04 23:00:00,49041.56965701,49335.16636832,49520.25851361,49041.56965701,0.01173195,BTC,1633388400.0,3.338947158977857
27,1,2021-10-05 00:00:00,49291.61486669,49580.86998131,49836.38718965,49137.14292532,0.01246897,BTC,1633392000.0,3.665406033690127
28,1,2021-10-05 01:00:00,49578.48132609,49319.44524265,49617.55063389,49263.19750274,0.01285885,BTC,1633395600.0,3.5319624334683644
29,1,2021-10-05 02:00:00,49330.90713449,49418.87747242,49450.57602179,49198.09916867,0.0132672,BTC,1633399200.0,3.350841437139696
30,1,2021-10-05 03:00:00,49419.77693769,49400.59632612,49557.14273635,49267.41424745,0.01359586,BTC,1633402800.0,3.5539167335703636
31,1,2021-10-05 04:00:00,49397.44965328,49268.92460362,49397.44965328,49204.09169582,0.01383187,BTC,1633406400.0,3.501965959280405
32,1,2021-10-05 05:00:00,49287.77387879,49448.65644442,49516.22128532,49287.77387879,0.01414766,BTC,1633410000.0,3.044927794615796
33,1,2021-10-05 06:00:00,49431.78721924,49396.94897202,49540.79826396,49371.70711582,0.01441274,BTC,1633413600.0,3.2018291535823336
34,1,2021-10-05 07:00:00,49416.15229793,49593.48420628,49752.42588161,49392.46040528,0.01475508,BTC,1633417200.0,3.505006530256857
35,1,2021-10-05 08:00:00,49579.65104075,50016.24870337,50040.73885492,49533.95696571,0.01537723,BTC,1633420800.0,3.4163568410472593
36,1,2021-10-05 09:00:00,50004.0725391,50354.14043419,50399.6270487,49750.53688308,0.0163026,BTC,1633424400.0,3.39333396868854
37,1,2021-10-05 10:00:00,50362.79237754,50105.34774126,50404.4098516,49980.48870622,0.01694082,BTC,1633428000.0,3.4695970639005957
38,1,2021-10-05 11:00:00,50105.08829086,49989.6588047,50208.19362343,49989.6588047,0.01745402,BTC,1633431600.0,3.585366069219076
39,1,2021-10-05 12:00:00,49972.27249119,50081.20901371,50177.46432535,49847.87615388,0.01800476,BTC,1633435200.0,3.3867133167954804
40,1,2021-10-05 13:00:00,50084.78279594,50323.53321345,50406.13388503,49922.73465503,0.01868305,BTC,1633438800.0,3.201255347945753
41,1,2021-10-05 14:00:00,50310.06879021,49958.15710567,50434.28146833,49735.17175404,0.01879286,BTC,1633442400.0,3.382685750683802
42,1,2021-10-05 15:00:00,49968.70400945,49910.19988716,50242.47738239,49843.32991786,0.01891502,BTC,1633446000.0,3.545321007620003
43,1,2021-10-05 16:00:00,49929.63491379,50249.38448245,50249.38448245,49853.83651594,0.01930409,BTC,1633449600.0,3.7236868983479305
44,1,2021-10-05 17:00:00,50222.45409495,50270.88233946,50303.97618193,50123.30071232,0.01949658,BTC,1633453200.0,3.6329404622065016
45,1,2021-10-05 18:00:00,50260.16316259,50726.4896406,50854.23350573,50260.16316259,0.01992448,BTC,1633456800.0,3.3362114620396923
46,1,2021-10-05 19:00:00,50731.11061764,51312.36078689,51492.88635528,50731.11061764,0.02070768,BTC,1633460400.0,3.260281272358693
47,1,2021-10-05 20:00:00,51309.74810056,51567.59881532,51850.30423612,51262.38720235,0.02144465,BTC,1633464000.0,3.2884442474514026
48,1,2021-10-05 21:00:00,51577.86094282,51838.30951235,51943.59968402,51488.63892986,0.02247028,BTC,1633467600.0,3.371068213155974
49,1,2021-10-05 22:00:00,51842.07127408,51475.8632343,51845.79712252,51454.71051797,0.02294986,BTC,1633471200.0,3.2825102589500497
50,1,2021-10-05 23:00:00,51487.45483015,51594.87686838,51721.31992749,51487.45483015,0.02333664,BTC,1633474800.0,3.5330297460871196
51,1,2021-10-06 00:00:00,51560.9767202,51413.70788274,51560.9767202,51326.41539374,0.02351815,BTC,1633478400.0,3.591968811919405
52,1,2021-10-06 01:00:00,51414.31306198,51362.89473392,51414.31306198,51036.45823281,0.02337463,BTC,1633482000.0,3.1182088328722206
53,1,2021-10-06 02:00:00,51381.94152894,51665.36021203,51665.36021203,51323.03783873,0.02337717,BTC,1633485600.0,3.15732890314696
54,1,2021-10-06 03:00:00,51645.6365313,51604.68374112,51645.6365313,51424.13791765,0.02309325,BTC,1633489200.0,3.2971955658504304
55,1,2021-10-06 04:00:00,51616.11969431,51432.80703991,51657.05531441,51393.09900867,0.0224645,BTC,1633492800.0,2.556856674966911
56,1,2021-10-06 05:00:00,51442.76627907,51650.7918666,51915.06140543,51374.70007741,0.02196388,BTC,1633496400.0,2.4953052957756996
57,1,2021-10-06 06:00:00,51679.98075348,51697.62361659,51872.79993967,51648.08412562,0.02171066,BTC,1633500000.0,3.0863487152397844
