,asset_id,time,open,close,high,low,volatility,asset_symbol,Timestamp,Score
779,29,2021-10-08 07:00:00,0.24671021,0.2460013,0.24802025,0.24517644,0.01722942,DOGE,1633676400.0,3.3808477926641776
780,29,2021-10-08 08:00:00,0.24578626,0.24904617,0.24980555,0.24529956,0.01605428,DOGE,1633680000.0,3.46827744904668
781,29,2021-10-08 09:00:00,0.24903257,0.24944787,0.25501209,0.2473371,0.01448874,DOGE,1633683600.0,3.390138781139557
782,29,2021-10-08 10:00:00,0.25013082,0.2511688,0.25386391,0.24933238,0.01402865,DOGE,1633687200.0,3.325005677946854
783,29,2021-10-08 11:00:00,0.25076743,0.24833617,0.25295198,0.24756091,0.0138123,DOGE,1633690800.0,3.5996881265315217
784,29,2021-10-08 12:00:00,0.24801936,0.24628376,0.24889444,0.24447152,0.0134169,DOGE,1633694400.0,3.5459319067246344
785,29,2021-10-08 13:00:00,0.24620698,0.24414975,0.24687776,0.24298772,0.01339181,DOGE,1633698000.0,3.28508461235734
786,29,2021-10-08 14:00:00,0.24422145,0.24679673,0.24762179,0.24407883,0.01303421,DOGE,1633701600.0,3.519041064464327
787,29,2021-10-08 15:00:00,0.24684113,0.24587246,0.24796092,0.24498075,0.01213893,DOGE,1633705200.0,3.6836535085519384
788,29,2021-10-08 16:00:00,0.24578605,0.24929882,0.25172851,0.24492469,0.01108744,DOGE,1633708800.0,3.634268757327081
789,29,2021-10-08 17:00:00,0.24925527,0.24645286,0.2493736,0.24512927,0.01106466,DOGE,1633712400.0,3.636861794615101
790,29,2021-10-08 18:00:00,0.24649109,0.24986113,0.25124867,0.24606447,0.01132869,DOGE,1633716000.0,2.8442511552052188
791,29,2021-10-08 19:00:00,0.24991875,0.24931507,0.25079067,0.24830217,0.01148973,DOGE,1633719600.0,2.8275120713354247
792,29,2021-10-08 20:00:00,0.24927314,0.2439425,0.24946208,0.24258149,0.01092673,DOGE,1633723200.0,3.725862068965517
793,29,2021-10-08 21:00:00,0.24390286,0.24490813,0.24557615,0.24347031,0.0109059,DOGE,1633726800.0,3.6649103139013453
794,29,2021-10-08 22:00:00,0.24494148,0.24565165,0.24635656,0.24360902,0.01088707,DOGE,1633730400.0,3.806157849089332
795,29,2021-10-08 23:00:00,0.24558564,0.24468648,0.24564306,0.2429714,0.01083221,DOGE,1633734000.0,3.7996196017006043
796,29,2021-10-09 00:00:00,0.24475194,0.24514869,0.24571063,0.24166727,0.01077175,DOGE,1633737600.0,3.6074410163339383
797,29,2021-10-09 01:00:00,0.24522768,0.24356627,0.24563002,0.24262698,0.01075812,DOGE,1633741200.0,3.816669679985536
798,29,2021-10-09 02:00:00,0.24362415,0.24533242,0.24614477,0.24283193,0.01074733,DOGE,1633744800.0,3.8166265704357123
799,29,2021-10-09 03:00:00,0.24519089,0.24636194,0.24709923,0.24479145,0.01062183,DOGE,1633748400.0,3.3931462493254183
800,29,2021-10-09 04:00:00,0.24635602,0.24595168,0.24708267,0.24553453,0.01007538,DOGE,1633752000.0,3.710169087878066
801,29,2021-10-09 05:00:00,0.24586733,0.24513347,0.24663033,0.24481131,0.00941838,DOGE,1633755600.0,3.753815928668581
802,29,2021-10-09 06:00:00,0.24486896,0.24591832,0.24735496,0.24481537,0.00867938,DOGE,1633759200.0,3.710661764705882
803,29,2021-10-09 07:00:00,0.24598356,0.24684391,0.24722671,0.24511028,0.00842796,DOGE,1633762800.0,4.151689708141321
804,29,2021-10-09 08:00:00,0.24678131,0.24463196,0.24871703,0.24383474,0.00839038,DOGE,1633766400.0,3.031306733368298
805,29,2021-10-09 09:00:00,0.24487528,0.24595607,0.24604752,0.24422279,0.00834848,DOGE,1633770000.0,2.7670155949583424
806,29,2021-10-09 10:00:00,0.24578123,0.24748271,0.24754602,0.24462427,0.00811657,DOGE,1633773600.0,3.5546605293440736
807,29,2021-10-09 11:00:00,0.24819351,0.24742281,0.25068464,0.24702542,0.00774964,DOGE,1633777200.0,3.768593972319234
808,29,2021-10-09 12:00:00,0.24712359,0.24807646,0.24998949,0.24708802,0.00760754,DOGE,1633780800.0,3.9051837270341205
809,29,2021-10-09 13:00:00,0.24807722,0.24912519,0.25012414,0.24739894,0.00780128,DOGE,1633784400.0,3.83868317957791
810,29,2021-10-09 14:00:00,0.24928338,0.25005814,0.25303981,0.24857874,0.00812946,DOGE,1633788000.0,3.487790745799189
811,29,2021-10-09 15:00:00,0.25003638,0.24913295,0.250633,0.24800005,0.00812516,DOGE,1633791600.0,3.600690364277321
812,29,2021-10-09 16:00:00,0.2490759,0.24765258,0.2512659,0.2461635,0.00790165,DOGE,1633795200.0,3.7626600793083274
813,29,2021-10-09 17:00:00,0.24768541,0.24899527,0.25006989,0.24727291,0.0080364,DOGE,1633798800.0,3.5440915062987868
814,29,2021-10-09 18:00:00,0.24891047,0.24861889,0.24957739,0.24721839,0.00811732,DOGE,1633802400.0,3.4559748427672954
815,29,2021-10-09 19:00:00,0.2486035,0.24661495,0.24885849,0.24582856,0.00788248,DOGE,1633806000.0,3.575252391073326
816,29,2021-10-09 20:00:00,0.24653503,0.24705209,0.24730839,0.24499574,0.00772547,DOGE,1633809600.0,3.6712924606462303
817,29,2021-10-09 21:00:00,0.24749735,0.24759644,0.24785303,0.24650981,0.00752863,DOGE,1633813200.0,3.6818950930626055
818,29,2021-10-09 22:00:00,0.24738298,0.24835296,0.2487284,0.24651636,0.0074967,DOGE,1633816800.0,3.6754363115394635
819,29,2021-10-09 23:00:00,0.24852875,0.24728611,0.24865703,0.24698465,0.00749205,DOGE,1633820400.0,3.4835456475583864
820,29,2021-10-10 00:00:00,0.24743596,0.24548294,0.24792791,0.24536961,0.00752865,DOGE,1633824000.0,3.6549773755656108
821,29,2021-10-10 01:00:00,0.24514247,0.24392796,0.24571994,0.24308532,0.00766706,DOGE,1633827600.0,3.7395758447160317
822,29,2021-10-10 02:00:00,0.24407713,0.24500564,0.24541178,0.24302555,0.00758727,DOGE,1633831200.0,3.256730321378668
823,29,2021-10-10 03:00:00,0.24490965,0.24590882,0.24621956,0.24471349,0.00707757,DOGE,1633834800.0,3.2896483407627537
824,29,2021-10-10 04:00:00,0.24577464,0.24667651,0.24711012,0.24481816,0.00699943,DOGE,1633838400.0,3.355860204672717
825,29,2021-10-10 05:00:00,0.24675677,0.24706669,0.24757882,0.24626462,0.00699971,DOGE,1633842000.0,3.3536151718688267
826,29,2021-10-10 06:00:00,0.24706775,0.24738894,0.24783342,0.24660793,0.00682161,DOGE,1633845600.0,3.812749003984064
827,29,2021-10-10 07:00:00,0.24763175,0.24779408,0.24818425,0.24698172,0.00685245,DOGE,1633849200.0,3.8805325034578146
828,29,2021-10-10 08:00:00,0.24737648,0.24842874,0.24899971,0.24698798,0.00690278,DOGE,1633852800.0,3.75390625
829,29,2021-10-10 09:00:00,0.24848061,0.24589173,0.24857553,0.24521535,0.00674413,DOGE,1633856400.0,3.5586206896551724
830,29,2021-10-10 10:00:00,0.24588578,0.24581074,0.24735259,0.2448193,0.00676775,DOGE,1633860000.0,3.7714975845410628
831,29,2021-10-10 11:00:00,0.24582606,0.24563935,0.24623745,0.24406378,0.00649787,DOGE,1633863600.0,3.896329365079365
832,29,2021-10-10 12:00:00,0.24554212,0.24364157,0.24569983,0.24145365,0.00653039,DOGE,1633867200.0,3.5494636471990466
833,29,2021-10-10 13:00:00,0.24379892,0.24389135,0.24511289,0.24270516,0.0065386,DOGE,1633870800.0,3.238670874769249
834,29,2021-10-10 14:00:00,0.24402758,0.24438014,0.24516334,0.24355637,0.00659824,DOGE,1633874400.0,3.2925177381208344
835,29,2021-10-10 15:00:00,0.24420401,0.24431814,0.24464393,0.24251859,0.00671787,DOGE,1633878000.0,3.492496774631629
836,29,2021-10-10 16:00:00,0.244353,0.24379387,0.24475056,0.24288693,0.00683454,DOGE,1633881600.0,3.5167273931765486
837,29,2021-10-10 17:00:00,0.24367435,0.24145904,0.24372637,0.23760659,0.00747425,DOGE,1633885200.0,3.6958992882184214
838,29,2021-10-10 18:00:00,0.24142715,0.2416094,0.24188529,0.23986696,0.00786051,DOGE,1633888800.0,3.8507285348008256
839,29,2021-10-10 19:00:00,0.24172077,0.24157819,0.24220278,0.24127387,0.00837877,DOGE,1633892400.0,3.7467930197619324
840,29,2021-10-10 20:00:00,0.24123931,0.24010889,0.24282792,0.23970499,0.00920941,DOGE,1633896000.0,3.6663497345693683
841,29,2021-10-10 21:00:00,0.24011894,0.23327923,0.24012355,0.2269477,0.01101495,DOGE,1633899600.0,3.6146734267819864
842,29,2021-10-10 22:00:00,0.23348307,0.23308704,0.23403546,0.22972846,0.01458619,DOGE,1633903200.0,3.3219124746924154
843,29,2021-10-10 23:00:00,0.23308826,0.22971298,0.23354535,0.22798786,0.01764128,DOGE,1633906800.0,3.299593646102697
844,29,2021-10-11 00:00:00,0.2297237,0.23267556,0.23329653,0.22678137,0.01926343,DOGE,1633910400.0,3.724673202614379
845,29,2021-10-11 01:00:00,0.2326491,0.23263396,0.23415163,0.23164245,0.02073529,DOGE,1633914000.0,2.7268841863859064
846,29,2021-10-11 02:00:00,0.23282248,0.23447829,0.23463092,0.23277574,0.0216556,DOGE,1633917600.0,3.0232672860314067
847,29,2021-10-11 03:00:00,0.23435337,0.23655318,0.23709142,0.23364421,0.02208369,DOGE,1633921200.0,3.870991253644315
848,29,2021-10-11 04:00:00,0.23655326,0.2362668,0.23815164,0.23588568,0.0224945,DOGE,1633924800.0,3.7059012703006915
849,29,2021-10-11 05:00:00,0.2362212,0.23543213,0.23651028,0.23483199,0.02290788,DOGE,1633928400.0,3.479269749189558
850,29,2021-10-11 06:00:00,0.23548582,0.23524567,0.23633667,0.2348116,0.02317115,DOGE,1633932000.0,3.6091379948205695
851,29,2021-10-11 07:00:00,0.23502706,0.23835487,0.23858459,0.23486075,0.02290045,DOGE,1633935600.0,3.7476314929761516
852,29,2021-10-11 08:00:00,0.23849842,0.2384455,0.23970734,0.23773339,0.02267889,DOGE,1633939200.0,3.742069162617891
853,29,2021-10-11 09:00:00,0.23836127,0.23654351,0.23875252,0.23619829,0.02273683,DOGE,1633942800.0,3.720978120978121
854,29,2021-10-11 10:00:00,0.23665786,0.23434645,0.23721346,0.23385869,0.02284364,DOGE,1633946400.0,3.6152482269503547
855,29,2021-10-11 11:00:00,0.23437168,0.23360347,0.23525545,0.23163044,0.02300733,DOGE,1633950000.0,3.6521442827240422
856,29,2021-10-11 12:00:00,0.23359248,0.23420554,0.23486298,0.23277092,0.02322475,DOGE,1633953600.0,3.5880405460639255
857,29,2021-10-11 13:00:00,0.23438775,0.23515124,0.23585108,0.23299795,0.02322036,DOGE,1633957200.0,3.396426138447833
858,29,2021-10-11 14:00:00,0.23512878,0.23692044,0.23777559,0.23305391,0.0229371,DOGE,1633960800.0,3.3724601437949357
859,29,2021-10-11 15:00:00,0.23693513,0.23448552,0.23695839,0.23391713,0.02270176,DOGE,1633964400.0,3.3127464966014935
860,29,2021-10-11 16:00:00,0.23432148,0.23365552,0.23478843,0.2326693,0.02262382,DOGE,1633968000.0,3.905709193353648
861,29,2021-10-11 17:00:00,0.23374944,0.23281808,0.23428508,0.23178265,0.02278803,DOGE,1633971600.0,4.047751389590703
862,29,2021-10-11 18:00:00,0.23285402,0.23062147,0.23298426,0.2294672,0.02334196,DOGE,1633975200.0,3.6130680690613217
863,29,2021-10-11 19:00:00,0.23051374,0.22867795,0.23205348,0.2282312,0.02402909,DOGE,1633978800.0,3.6046981168705106
864,29,2021-10-11 20:00:00,0.22860839,0.22763298,0.228757,0.22583041,0.02466926,DOGE,1633982400.0,3.7019106689422636
865,29,2021-10-11 21:00:00,0.2278355,0.2299792,0.23052594,0.22709052,0.02467251,DOGE,1633986000.0,3.7159367989856626
866,29,2021-10-11 22:00:00,0.23027219,0.23191319,0.23275314,0.22969003,0.02426062,DOGE,1633989600.0,3.6261728888001596
867,29,2021-10-11 23:00:00,0.23178578,0.23236173,0.23268332,0.23047474,0.02363581,DOGE,1633993200.0,3.6721204188481678
868,29,2021-10-12 00:00:00,0.23168553,0.22857338,0.23217641,0.22688462,0.02326809,DOGE,1633996800.0,3.507079793436615
869,29,2021-10-12 01:00:00,0.22896013,0.22938889,0.22985134,0.22705617,0.02245797,DOGE,1634000400.0,3.541067943941813
870,29,2021-10-12 02:00:00,0.22953544,0.22691837,0.22997949,0.22608095,0.02238517,DOGE,1634004000.0,3.632492113564669
871,29,2021-10-12 03:00:00,0.22661944,0.22481916,0.22699504,0.2231844,0.02255199,DOGE,1634007600.0,3.448197366802018
872,29,2021-10-12 04:00:00,0.22473259,0.22743893,0.22788981,0.2233996,0.02208514,DOGE,1634011200.0,3.544188475599141
873,29,2021-10-12 05:00:00,0.22737354,0.2268163,0.22770546,0.22290208,0.02194372,DOGE,1634014800.0,3.8187616524384262
874,29,2021-10-12 06:00:00,0.22693357,0.22497117,0.22747744,0.22475378,0.02192143,DOGE,1634018400.0,3.8707375099127677
875,29,2021-10-12 07:00:00,0.22483772,0.2263721,0.22700367,0.22454383,0.02138168,DOGE,1634022000.0,4.03965674164608
876,29,2021-10-12 08:00:00,0.22652472,0.22721056,0.22874492,0.2258731,0.02054895,DOGE,1634025600.0,3.851380042462845
877,29,2021-10-12 09:00:00,0.22700788,0.22202397,0.22717057,0.2205959,0.02059573,DOGE,1634029200.0,3.423818106197144
878,29,2021-10-12 10:00:00,0.2220382,0.22215483,0.22264456,0.2190505,0.02089024,DOGE,1634032800.0,3.363272017264413
879,29,2021-10-12 11:00:00,0.22230439,0.22358179,0.22391351,0.22160466,0.02067675,DOGE,1634036400.0,3.3705822955233926
880,29,2021-10-12 12:00:00,0.2234649,0.21851112,0.2238476,0.21673888,0.02142946,DOGE,1634040000.0,3.5056552039300812
881,29,2021-10-12 13:00:00,0.21828894,0.22490693,0.22608064,0.21812257,0.02096429,DOGE,1634043600.0,3.7961092620222656
882,29,2021-10-12 14:00:00,0.22469223,0.22111451,0.22524773,0.21993761,0.02189087,DOGE,1634047200.0,3.738431673513611
883,29,2021-10-12 15:00:00,0.22123492,0.22425108,0.22445352,0.21881478,0.02222911,DOGE,1634050800.0,3.3154420052600506
884,29,2021-10-12 16:00:00,0.22432657,0.22481961,0.22537104,0.22191703,0.02253858,DOGE,1634054400.0,3.1702741702741704
885,29,2021-10-12 17:00:00,0.22489157,0.22241193,0.22609515,0.22220663,0.02308161,DOGE,1634058000.0,3.333309175242789
886,29,2021-10-12 18:00:00,0.22246133,0.22390012,0.22451654,0.2222608,0.02336944,DOGE,1634061600.0,3.43902978472427
887,29,2021-10-12 19:00:00,0.22360611,0.22332946,0.22630038,0.22287424,0.02354504,DOGE,1634065200.0,3.5740610121671663
888,29,2021-10-12 20:00:00,0.22329178,0.22547358,0.22575979,0.22021524,0.02319531,DOGE,1634068800.0,3.778586593873218
889,29,2021-10-12 21:00:00,0.22581346,0.22594328,0.22657147,0.2245838,0.0227887,DOGE,1634072400.0,3.725862214351969
890,29,2021-10-12 22:00:00,0.22599895,0.2273972,0.22821891,0.22569603,0.02237671,DOGE,1634076000.0,3.6965018739960733
891,29,2021-10-12 23:00:00,0.22774892,0.22722989,0.22860232,0.22624567,0.02195331,DOGE,1634079600.0,3.572809667673716
892,29,2021-10-13 00:00:00,0.22671214,0.22915673,0.22933234,0.22506195,0.02090084,DOGE,1634083200.0,3.570433744528452
893,29,2021-10-13 01:00:00,0.22930301,0.22865786,0.23060591,0.22840309,0.01970797,DOGE,1634086800.0,3.569734839381559
894,29,2021-10-13 02:00:00,0.22855099,0.2298757,0.23022494,0.22779578,0.01887253,DOGE,1634090400.0,3.3881156845326226
895,29,2021-10-13 03:00:00,0.23007885,0.22992124,0.23051885,0.22864069,0.01840226,DOGE,1634094000.0,3.686389970557508
896,29,2021-10-13 04:00:00,0.22964774,0.22958821,0.23110746,0.22869666,0.01800979,DOGE,1634097600.0,3.7811910073794404
897,29,2021-10-13 05:00:00,0.22921571,0.22143176,0.23140239,0.22125802,0.01793828,DOGE,1634101200.0,3.533231474407945
898,29,2021-10-13 06:00:00,0.22156375,0.22372676,0.22442687,0.22097009,0.01728501,DOGE,1634104800.0,3.845015237265999
899,29,2021-10-13 07:00:00,0.22379864,0.22162376,0.22444103,0.2211385,0.01629343,DOGE,1634108400.0,3.5273211905819637
900,29,2021-10-13 08:00:00,0.22165657,0.22239322,0.22496448,0.22139426,0.01564405,DOGE,1634112000.0,3.537466145049654
901,29,2021-10-13 09:00:00,0.22233134,0.22412067,0.2242022,0.22156418,0.01489393,DOGE,1634115600.0,3.714385474860335
902,29,2021-10-13 10:00:00,0.22404959,0.2236938,0.2251258,0.22281296,0.01425996,DOGE,1634119200.0,3.384975427100398
903,29,2021-10-13 11:00:00,0.22375894,0.22479637,0.22514244,0.22329571,0.01391188,DOGE,1634122800.0,3.302857768531698
904,29,2021-10-13 12:00:00,0.22479915,0.22482048,0.22530806,0.22366865,0.01378916,DOGE,1634126400.0,3.879880126441972
905,29,2021-10-13 13:00:00,0.22483662,0.22321169,0.22505391,0.22266021,0.01383586,DOGE,1634130000.0,3.909182094342867
906,29,2021-10-13 14:00:00,0.22322679,0.2247305,0.22612091,0.22187529,0.01351449,DOGE,1634133600.0,3.7996542540765312
907,29,2021-10-13 15:00:00,0.22471786,0.2258957,0.22755616,0.22463435,0.01275889,DOGE,1634137200.0,3.5407608695652173
908,29,2021-10-13 16:00:00,0.22594914,0.22591431,0.22722019,0.22553278,0.01179278,DOGE,1634140800.0,3.863512412791727
909,29,2021-10-13 17:00:00,0.22600498,0.22808082,0.23001202,0.22588826,0.01173029,DOGE,1634144400.0,3.952930225028331
910,29,2021-10-13 18:00:00,0.22805093,0.22853316,0.23252398,0.22784723,0.01159776,DOGE,1634148000.0,3.560313858952543
911,29,2021-10-13 19:00:00,0.22860901,0.2295458,0.2304165,0.2282162,0.01192054,DOGE,1634151600.0,3.699729333483704
912,29,2021-10-13 20:00:00,0.22945911,0.22960816,0.23132954,0.22879381,0.01228058,DOGE,1634155200.0,3.711090909090909
913,29,2021-10-13 21:00:00,0.22970401,0.2305101,0.23184401,0.22934578,0.01270039,DOGE,1634158800.0,3.2029422514619883
914,29,2021-10-13 22:00:00,0.23051979,0.23372799,0.23444296,0.23026587,0.01389046,DOGE,1634162400.0,3.4026435856146002
915,29,2021-10-13 23:00:00,0.23373278,0.23291911,0.23417265,0.23129814,0.01474022,DOGE,1634166000.0,3.71583140122466
916,29,2021-10-14 00:00:00,0.23297165,0.23674875,0.24072036,0.23267751,0.01651171,DOGE,1634169600.0,3.606427025501082
917,29,2021-10-14 01:00:00,0.23667136,0.23675034,0.23866099,0.23525147,0.0180339,DOGE,1634173200.0,3.445700084404014
918,29,2021-10-14 02:00:00,0.23679244,0.23688514,0.23805366,0.23545601,0.01914059,DOGE,1634176800.0,3.3525924814286787
919,29,2021-10-14 03:00:00,0.23674173,0.23615243,0.23850129,0.23566866,0.01991046,DOGE,1634180400.0,3.705130293159609
920,29,2021-10-14 04:00:00,0.23633639,0.23429144,0.23709207,0.23416277,0.02034851,DOGE,1634184000.0,3.8341968911917097
921,29,2021-10-14 05:00:00,0.23415352,0.2360275,0.23656439,0.23409922,0.02023774,DOGE,1634187600.0,3.567887065304717
922,29,2021-10-14 06:00:00,0.23593892,0.23617539,0.23788748,0.23514199,0.02091874,DOGE,1634191200.0,3.214833759590793
923,29,2021-10-14 07:00:00,0.23624116,0.23523606,0.23670785,0.23479356,0.02090832,DOGE,1634194800.0,3.0569809538800565
924,29,2021-10-14 08:00:00,0.23507299,0.2358719,0.23823881,0.23498633,0.02130399,DOGE,1634198400.0,3.2998857888725732
925,29,2021-10-14 09:00:00,0.23588466,0.23614022,0.23650556,0.23461379,0.02171436,DOGE,1634202000.0,3.7667482750945918
926,29,2021-10-14 10:00:00,0.23610152,0.23623179,0.23682166,0.23539635,0.02177488,DOGE,1634205600.0,3.878145467080317
